_id,Date,PracticeCode,HB,HSCP,Sex,SexQF,AllAges,AllAgesQF,Ages0to4,Ages0To4QF,Ages5to14,Ages5To14QF,Ages15to24,Ages15To24QF,Ages25to44,Ages25To44QF,Ages45to64,Ages45To64QF,Ages65to74,Ages65To74QF,Ages75to84,Ages75To84QF,Ages85plus,Ages85PlusQF
658,20230701,30078,S08000020,S37000001,Male,"",10303,"",334,"",819,"",1196,"",4741,"",2275,"",592,"",258,"",88,""
659,20230701,30078,S08000020,S37000001,Female,"",9420,"",324,"",797,"",1662,"",3768,"",1797,"",572,"",310,"",190,""
660,20230701,30078,S08000020,S37000001,All,d,19723,"",658,"",1616,"",2858,"",8509,"",4072,"",1164,"",568,"",278,""
661,20230701,30097,S08000020,S37000001,Male,"",5246,"",248,"",485,"",449,"",2050,"",1404,"",381,"",183,"",46,""
662,20230701,30097,S08000020,S37000001,Female,"",5030,"",224,"",473,"",532,"",1966,"",1077,"",355,"",253,"",150,""
663,20230701,30097,S08000020,S37000001,All,d,10276,"",472,"",958,"",981,"",4016,"",2481,"",736,"",436,"",196,""
664,20230701,30203,S08000020,S37000001,Male,"",5674,"",229,"",685,"",579,"",1804,"",1453,"",553,"",278,"",93,""
665,20230701,30203,S08000020,S37000001,Female,"",5820,"",247,"",609,"",581,"",1736,"",1430,"",619,"",407,"",191,""
666,20230701,30203,S08000020,S37000001,All,d,11494,"",476,"",1294,"",1160,"",3540,"",2883,"",1172,"",685,"",284,""
667,20230701,30218,S08000020,S37000001,Male,"",4570,"",163,"",448,"",418,"",1324,"",1381,"",498,"",255,"",83,""
668,20230701,30218,S08000020,S37000001,Female,"",4465,"",172,"",403,"",450,"",1227,"",1289,"",479,"",301,"",144,""
669,20230701,30218,S08000020,S37000001,All,d,9035,"",335,"",851,"",868,"",2551,"",2670,"",977,"",556,"",227,""
670,20230701,30256,S08000020,S37000001,Male,"",2826,"",277,"",388,"",269,"",1094,"",576,"",149,"",55,"",18,""
671,20230701,30256,S08000020,S37000001,Female,"",2869,"",227,"",359,"",321,"",1187,"",542,"",153,"",57,"",23,""
672,20230701,30256,S08000020,S37000001,All,d,5695,"",504,"",747,"",590,"",2281,"",1118,"",302,"",112,"",41,""
673,20230701,30261,S08000020,S37000001,Male,"",3169,"",176,"",419,"",282,"",1012,"",804,"",299,"",144,"",33,""
674,20230701,30261,S08000020,S37000001,Female,"",3361,"",181,"",388,"",347,"",1079,"",785,"",307,"",210,"",64,""
675,20230701,30261,S08000020,S37000001,All,d,6530,"",357,"",807,"",629,"",2091,"",1589,"",606,"",354,"",97,""
676,20230701,30280,S08000020,S37000001,Male,"",5000,"",220,"",606,"",479,"",1254,"",1394,"",545,"",398,"",104,""
677,20230701,30280,S08000020,S37000001,Female,"",5082,"",228,"",559,"",444,"",1292,"",1356,"",582,"",486,"",135,""
678,20230701,30280,S08000020,S37000001,All,d,10082,"",448,"",1165,"",923,"",2546,"",2750,"",1127,"",884,"",239,""
679,20230701,30311,S08000020,S37000001,Male,"",3529,"",196,"",427,"",357,"",1243,"",938,"",224,"",109,"",35,""
680,20230701,30311,S08000020,S37000001,Female,"",3374,"",185,"",360,"",389,"",1176,"",811,"",226,"",141,"",86,""
681,20230701,30311,S08000020,S37000001,All,d,6903,"",381,"",787,"",746,"",2419,"",1749,"",450,"",250,"",121,""
682,20230701,30326,S08000020,S37000001,Male,"",4835,"",200,"",566,"",430,"",1074,"",1436,"",644,"",357,"",128,""
683,20230701,30326,S08000020,S37000001,Female,"",5055,"",207,"",479,"",414,"",1104,"",1504,"",643,"",480,"",224,""
684,20230701,30326,S08000020,S37000001,All,d,9890,"",407,"",1045,"",844,"",2178,"",2940,"",1287,"",837,"",352,""
685,20230701,30401,S08000020,S37000001,Male,"",6900,"",432,"",840,"",642,"",2141,"",1856,"",613,"",290,"",86,""
686,20230701,30401,S08000020,S37000001,Female,"",7114,"",353,"",803,"",663,"",2245,"",1878,"",662,"",372,"",138,""
687,20230701,30401,S08000020,S37000001,All,d,14014,"",785,"",1643,"",1305,"",4386,"",3734,"",1275,"",662,"",224,""
688,20230701,30504,S08000020,S37000001,Male,"",9008,"",378,"",908,"",878,"",3223,"",2186,"",906,"",425,"",104,""
689,20230701,30504,S08000020,S37000001,Female,"",8721,"",344,"",875,"",879,"",3050,"",1960,"",888,"",552,"",173,""
690,20230701,30504,S08000020,S37000001,All,d,17729,"",722,"",1783,"",1757,"",6273,"",4146,"",1794,"",977,"",277,""
691,20230701,30561,S08000020,S37000001,Male,"",,c,,c,,c,,c,,c,,c,,c,,c,,c
692,20230701,30561,S08000020,S37000001,Female,"",,c,,c,,c,,c,,c,,c,,c,,c,,c
693,20230701,30561,S08000020,S37000001,All,d,279,"",,c,,c,,c,,c,,c,,c,,c,,c
694,20230701,30627,S08000020,S37000001,Male,"",4670,"",165,"",316,"",386,"",1982,"",1180,"",402,"",188,"",51,""
695,20230701,30627,S08000020,S37000001,Female,"",3993,"",166,"",336,"",564,"",1478,"",821,"",356,"",205,"",67,""
696,20230701,30627,S08000020,S37000001,All,d,8663,"",331,"",652,"",950,"",3460,"",2001,"",758,"",393,"",118,""
697,20230701,30701,S08000020,S37000001,Male,"",6310,"",243,"",614,"",633,"",2655,"",1445,"",462,"",217,"",41,""
698,20230701,30701,S08000020,S37000001,Female,"",5959,"",237,"",596,"",762,"",2289,"",1229,"",453,"",271,"",122,""
699,20230701,30701,S08000020,S37000001,All,d,12269,"",480,"",1210,"",1395,"",4944,"",2674,"",915,"",488,"",163,""
700,20230701,30909,S08000020,S37000001,Male,"",5347,"",222,"",495,"",486,"",1993,"",1532,"",380,"",176,"",63,""
701,20230701,30909,S08000020,S37000001,Female,"",5249,"",235,"",538,"",521,"",1889,"",1338,"",391,"",231,"",106,""
702,20230701,30909,S08000020,S37000001,All,d,10596,"",457,"",1033,"",1007,"",3882,"",2870,"",771,"",407,"",169,""
703,20230701,30928,S08000020,S37000001,Male,"",6527,"",161,"",302,"",1745,"",3530,"",608,"",106,"",61,"",14,""
704,20230701,30928,S08000020,S37000001,Female,"",7182,"",142,"",253,"",2899,"",3219,"",438,"",127,"",73,"",31,""
705,20230701,30928,S08000020,S37000001,All,d,13709,"",303,"",555,"",4644,"",6749,"",1046,"",233,"",134,"",45,""
706,20230701,30951,S08000020,S37000001,Male,"",4189,"",154,"",304,"",392,"",1267,"",1144,"",464,"",348,"",116,""
707,20230701,30951,S08000020,S37000001,Female,"",4320,"",141,"",301,"",408,"",1193,"",1142,"",501,"",435,"",199,""
708,20230701,30951,S08000020,S37000001,All,d,8509,"",295,"",605,"",800,"",2460,"",2286,"",965,"",783,"",315,""
709,20230701,31009,S08000020,S37000001,Male,"",3545,"",223,"",461,"",425,"",978,"",982,"",290,"",135,"",51,""
710,20230701,31009,S08000020,S37000001,Female,"",3669,"",229,"",459,"",382,"",1069,"",988,"",299,"",173,"",70,""
711,20230701,31009,S08000020,S37000001,All,d,7214,"",452,"",920,"",807,"",2047,"",1970,"",589,"",308,"",121,""
712,20230701,31141,S08000020,S37000001,Male,"",6629,"",361,"",732,"",740,"",2352,"",1583,"",532,"",251,"",78,""
713,20230701,31141,S08000020,S37000001,Female,"",6395,"",375,"",772,"",747,"",2092,"",1429,"",523,"",318,"",139,""
714,20230701,31141,S08000020,S37000001,All,d,13024,"",736,"",1504,"",1487,"",4444,"",3012,"",1055,"",569,"",217,""
715,20230701,31206,S08000020,S37000001,Male,"",6232,"",271,"",675,"",662,"",1598,"",1662,"",807,"",430,"",127,""
716,20230701,31206,S08000020,S37000001,Female,"",6405,"",308,"",622,"",567,"",1640,"",1697,"",859,"",520,"",192,""
717,20230701,31206,S08000020,S37000001,All,d,12637,"",579,"",1297,"",1229,"",3238,"",3359,"",1666,"",950,"",319,""
718,20230701,31211,S08000020,S37000001,Male,"",5011,"",254,"",657,"",470,"",1361,"",1425,"",473,"",285,"",86,""
719,20230701,31211,S08000020,S37000001,Female,"",4899,"",223,"",540,"",435,"",1369,"",1347,"",482,"",355,"",148,""
720,20230701,31211,S08000020,S37000001,All,d,9910,"",477,"",1197,"",905,"",2730,"",2772,"",955,"",640,"",234,""
721,20230701,31230,S08000020,S37000001,Male,"",4234,"",209,"",663,"",412,"",837,"",1209,"",510,"",287,"",107,""
722,20230701,31230,S08000020,S37000001,Female,"",4277,"",195,"",563,"",393,"",939,"",1145,"",493,"",367,"",182,""
723,20230701,31230,S08000020,S37000001,All,d,8511,"",404,"",1226,"",805,"",1776,"",2354,"",1003,"",654,"",289,""
724,20230701,31244,S08000020,S37000001,Male,"",4050,"",163,"",511,"",454,"",873,"",1235,"",480,"",259,"",75,""
725,20230701,31244,S08000020,S37000001,Female,"",4105,"",154,"",473,"",399,"",887,"",1211,"",497,"",344,"",140,""
726,20230701,31244,S08000020,S37000001,All,d,8155,"",317,"",984,"",853,"",1760,"",2446,"",977,"",603,"",215,""
727,20230701,31259,S08000020,S37000001,Male,"",3012,"",159,"",300,"",313,"",927,"",828,"",283,"",163,"",39,""
728,20230701,31259,S08000020,S37000001,Female,"",3161,"",149,"",339,"",310,"",996,"",830,"",297,"",168,"",72,""
729,20230701,31259,S08000020,S37000001,All,d,6173,"",308,"",639,"",623,"",1923,"",1658,"",580,"",331,"",111,""
730,20230701,31348,S08000020,S37000001,Male,"",817,"",22,"",106,"",145,"",208,"",199,"",70,"",40,"",27,""
731,20230701,31348,S08000020,S37000001,Female,"",1075,"",26,"",93,"",277,"",227,"",253,"",81,"",56,"",62,""
732,20230701,31348,S08000020,S37000001,All,d,1892,"",48,"",199,"",422,"",435,"",452,"",151,"",96,"",89,""
733,20230701,31437,S08000020,S37000002,Male,"",6223,"",239,"",659,"",666,"",1471,"",1792,"",773,"",465,"",158,""
734,20230701,31437,S08000020,S37000002,Female,"",6211,"",247,"",619,"",583,"",1337,"",1833,"",816,"",546,"",230,""
735,20230701,31437,S08000020,S37000002,All,d,12434,"",486,"",1278,"",1249,"",2808,"",3625,"",1589,"",1011,"",388,""
736,20230701,31456,S08000020,S37000002,Male,"",2369,"",88,"",273,"",244,"",490,"",680,"",335,"",214,"",45,""
737,20230701,31456,S08000020,S37000002,Female,"",2410,"",87,"",267,"",204,"",510,"",696,"",319,"",250,"",77,""
738,20230701,31456,S08000020,S37000002,All,d,4779,"",175,"",540,"",448,"",1000,"",1376,"",654,"",464,"",122,""
739,20230701,31511,S08000020,S37000002,Male,"",4736,"",214,"",530,"",493,"",1317,"",1274,"",511,"",310,"",87,""
740,20230701,31511,S08000020,S37000002,Female,"",4711,"",186,"",493,"",487,"",1188,"",1294,"",521,"",364,"",178,""
741,20230701,31511,S08000020,S37000002,All,d,9447,"",400,"",1023,"",980,"",2505,"",2568,"",1032,"",674,"",265,""
742,20230701,31550,S08000020,S37000002,Male,"",4136,"",191,"",482,"",509,"",1055,"",1115,"",422,"",277,"",85,""
743,20230701,31550,S08000020,S37000002,Female,"",4204,"",181,"",471,"",443,"",1073,"",1109,"",465,"",341,"",121,""
744,20230701,31550,S08000020,S37000002,All,d,8340,"",372,"",953,"",952,"",2128,"",2224,"",887,"",618,"",206,""
745,20230701,31579,S08000020,S37000002,Male,"",3257,"",160,"",359,"",359,"",713,"",980,"",387,"",252,"",47,""
746,20230701,31579,S08000020,S37000002,Female,"",3217,"",148,"",373,"",290,"",701,"",940,"",393,"",281,"",91,""
747,20230701,31579,S08000020,S37000002,All,d,6474,"",308,"",732,"",649,"",1414,"",1920,"",780,"",533,"",138,""
748,20230701,31601,S08000020,S37000002,Male,"",1729,"",84,"",206,"",151,"",414,"",500,"",208,"",135,"",31,""
749,20230701,31601,S08000020,S37000002,Female,"",1782,"",76,"",213,"",160,"",416,"",510,"",226,"",130,"",51,""
750,20230701,31601,S08000020,S37000002,All,d,3511,"",160,"",419,"",311,"",830,"",1010,"",434,"",265,"",82,""
751,20230701,31615,S08000020,S37000002,Male,"",1878,"",85,"",194,"",172,"",419,"",587,"",273,"",118,"",30,""
752,20230701,31615,S08000020,S37000002,Female,"",1875,"",64,"",193,"",167,"",422,"",560,"",252,"",159,"",58,""
753,20230701,31615,S08000020,S37000002,All,d,3753,"",149,"",387,"",339,"",841,"",1147,"",525,"",277,"",88,""
754,20230701,31634,S08000020,S37000002,Male,"",11472,"",588,"",1392,"",1263,"",3302,"",3059,"",1063,"",641,"",164,""
755,20230701,31634,S08000020,S37000002,Female,"",11521,"",563,"",1319,"",1190,"",3135,"",3158,"",1105,"",765,"",286,""
756,20230701,31634,S08000020,S37000002,All,d,22993,"",1151,"",2711,"",2453,"",6437,"",6217,"",2168,"",1406,"",450,""
757,20230701,31649,S08000020,S37000002,Male,"",4119,"",174,"",457,"",419,"",959,"",1208,"",494,"",332,"",76,""
758,20230701,31649,S08000020,S37000002,Female,"",4233,"",197,"",456,"",376,"",935,"",1213,"",557,"",382,"",117,""
759,20230701,31649,S08000020,S37000002,All,d,8352,"",371,"",913,"",795,"",1894,"",2421,"",1051,"",714,"",193,""
760,20230701,31723,S08000020,S37000002,Male,"",4357,"",186,"",462,"",474,"",941,"",1321,"",506,"",369,"",98,""
761,20230701,31723,S08000020,S37000002,Female,"",4329,"",169,"",464,"",404,"",933,"",1256,"",537,"",413,"",153,""
762,20230701,31723,S08000020,S37000002,All,d,8686,"",355,"",926,"",878,"",1874,"",2577,"",1043,"",782,"",251,""
763,20230701,31738,S08000020,S37000002,Male,"",4575,"",210,"",577,"",504,"",1084,"",1415,"",472,"",242,"",71,""
764,20230701,31738,S08000020,S37000002,Female,"",4396,"",194,"",561,"",416,"",1068,"",1331,"",478,"",259,"",89,""
765,20230701,31738,S08000020,S37000002,All,d,8971,"",404,"",1138,"",920,"",2152,"",2746,"",950,"",501,"",160,""
766,20230701,31812,S08000020,S37000002,Male,"",386,"",12,"",42,"",30,"",72,"",139,"",44,"",33,"",14,""
767,20230701,31812,S08000020,S37000002,Female,"",384,"",11,"",48,"",39,"",68,"",126,"",46,"",32,"",14,""
768,20230701,31812,S08000020,S37000002,All,d,770,"",23,"",90,"",69,"",140,"",265,"",90,"",65,"",28,""
769,20230701,31899,S08000020,S37000002,Male,"",2979,"",119,"",381,"",314,"",604,"",906,"",374,"",217,"",64,""
770,20230701,31899,S08000020,S37000002,Female,"",2846,"",126,"",333,"",250,"",587,"",878,"",380,"",215,"",77,""
771,20230701,31899,S08000020,S37000002,All,d,5825,"",245,"",714,"",564,"",1191,"",1784,"",754,"",432,"",141,""
772,20230701,31901,S08000020,S37000002,Male,"",7832,"",387,"",911,"",782,"",1856,"",2236,"",953,"",557,"",150,""
773,20230701,31901,S08000020,S37000002,Female,"",7924,"",330,"",844,"",691,"",1861,"",2284,"",1071,"",624,"",219,""
774,20230701,31901,S08000020,S37000002,All,d,15756,"",717,"",1755,"",1473,"",3717,"",4520,"",2024,"",1181,"",369,""
775,20230701,31916,S08000020,S37000002,Male,"",2835,"",160,"",380,"",268,"",658,"",819,"",339,"",174,"",37,""
776,20230701,31916,S08000020,S37000002,Female,"",2802,"",150,"",329,"",253,"",696,"",826,"",325,"",175,"",48,""
777,20230701,31916,S08000020,S37000002,All,d,5637,"",310,"",709,"",521,"",1354,"",1645,"",664,"",349,"",85,""
778,20230701,32001,S08000020,S37000002,Male,"",3324,"",159,"",455,"",319,"",706,"",992,"",400,"",232,"",61,""
779,20230701,32001,S08000020,S37000002,Female,"",3271,"",137,"",441,"",266,"",735,"",975,"",381,"",238,"",98,""
780,20230701,32001,S08000020,S37000002,All,d,6595,"",296,"",896,"",585,"",1441,"",1967,"",781,"",470,"",159,""
781,20230701,32021,S08000020,S37000002,Male,"",12535,"",612,"",1621,"",1283,"",3184,"",3485,"",1321,"",808,"",221,""
782,20230701,32021,S08000020,S37000002,Female,"",12787,"",589,"",1544,"",1216,"",3257,"",3466,"",1438,"",902,"",375,""
783,20230701,32021,S08000020,S37000002,All,d,25322,"",1201,"",3165,"",2499,"",6441,"",6951,"",2759,"",1710,"",596,""
784,20230701,32035,S08000020,S37000002,Male,"",3232,"",157,"",361,"",359,"",783,"",897,"",416,"",220,"",39,""
785,20230701,32035,S08000020,S37000002,Female,"",3288,"",145,"",369,"",303,"",754,"",982,"",427,"",234,"",74,""
786,20230701,32035,S08000020,S37000002,All,d,6520,"",302,"",730,"",662,"",1537,"",1879,"",843,"",454,"",113,""
787,20230701,32092,S08000020,S37000002,Male,"",3808,"",164,"",403,"",384,"",857,"",1099,"",528,"",270,"",103,""
788,20230701,32092,S08000020,S37000002,Female,"",3885,"",162,"",377,"",355,"",814,"",1144,"",494,"",366,"",173,""
789,20230701,32092,S08000020,S37000002,All,d,7693,"",326,"",780,"",739,"",1671,"",2243,"",1022,"",636,"",276,""
790,20230701,32209,S08000020,S37000002,Male,"",7444,"",328,"",954,"",789,"",1822,"",2126,"",859,"",457,"",109,""
791,20230701,32209,S08000020,S37000002,Female,"",7590,"",344,"",951,"",734,"",1815,"",2230,"",886,"",470,"",160,""
792,20230701,32209,S08000020,S37000002,All,d,15034,"",672,"",1905,"",1523,"",3637,"",4356,"",1745,"",927,"",269,""
793,20230701,32290,S08000020,S37000002,Male,"",3298,"",116,"",380,"",347,"",617,"",951,"",505,"",290,"",92,""
794,20230701,32290,S08000020,S37000002,Female,"",3277,"",93,"",347,"",282,"",624,"",990,"",478,"",320,"",143,""
795,20230701,32290,S08000020,S37000002,All,d,6575,"",209,"",727,"",629,"",1241,"",1941,"",983,"",610,"",235,""
796,20230701,32317,S08000020,S37000002,Male,"",927,"",29,"",59,"",94,"",177,"",270,"",155,"",106,"",37,""
797,20230701,32317,S08000020,S37000002,Female,"",947,"",31,"",61,"",70,"",152,"",300,"",157,"",124,"",52,""
798,20230701,32317,S08000020,S37000002,All,d,1874,"",60,"",120,"",164,"",329,"",570,"",312,"",230,"",89,""
799,20230701,32321,S08000020,S37000002,Male,"",359,"",8,"",23,"",34,"",93,"",104,"",54,"",36,"",7,""
800,20230701,32321,S08000020,S37000002,Female,"",347,"",7,"",27,"",21,"",85,"",113,"",51,"",31,"",12,""
801,20230701,32321,S08000020,S37000002,All,d,706,"",15,"",50,"",55,"",178,"",217,"",105,"",67,"",19,""
802,20230701,32355,S08000020,S37000002,Male,"",1066,"",31,"",126,"",123,"",205,"",349,"",133,"",73,"",26,""
803,20230701,32355,S08000020,S37000002,Female,"",1048,"",44,"",121,"",98,"",218,"",341,"",109,"",79,"",38,""
804,20230701,32355,S08000020,S37000002,All,d,2114,"",75,"",247,"",221,"",423,"",690,"",242,"",152,"",64,""
805,20230701,32406,S08000020,S37000002,Male,"",6544,"",297,"",787,"",684,"",1445,"",1861,"",793,"",492,"",185,""
806,20230701,32406,S08000020,S37000002,Female,"",6681,"",283,"",763,"",631,"",1434,"",1880,"",835,"",570,"",285,""
807,20230701,32406,S08000020,S37000002,All,d,13225,"",580,"",1550,"",1315,"",2879,"",3741,"",1628,"",1062,"",470,""
808,20230701,32411,S08000020,S37000002,Male,"",7963,"",394,"",1120,"",770,"",2252,"",2208,"",735,"",405,"",79,""
809,20230701,32411,S08000020,S37000002,Female,"",7929,"",379,"",1082,"",687,"",2318,"",2131,"",755,"",444,"",133,""
810,20230701,32411,S08000020,S37000002,All,d,15892,"",773,"",2202,"",1457,"",4570,"",4339,"",1490,"",849,"",212,""
811,20230701,32425,S08000020,S37000002,Male,"",6562,"",271,"",709,"",767,"",1490,"",1910,"",821,"",468,"",126,""
812,20230701,32425,S08000020,S37000002,Female,"",6631,"",235,"",660,"",598,"",1468,"",2065,"",770,"",610,"",225,""
813,20230701,32425,S08000020,S37000002,All,d,13193,"",506,"",1369,"",1365,"",2958,"",3975,"",1591,"",1078,"",351,""
814,20230701,32500,S08000020,S37000002,Male,"",1159,"",43,"",126,"",132,"",303,"",358,"",130,"",46,"",21,""
815,20230701,32500,S08000020,S37000002,Female,"",1068,"",43,"",141,"",102,"",278,"",318,"",117,"",50,"",19,""
816,20230701,32500,S08000020,S37000002,All,d,2227,"",86,"",267,"",234,"",581,"",676,"",247,"",96,"",40,""
817,20230701,32514,S08000020,S37000002,Male,"",2850,"",108,"",322,"",298,"",625,"",888,"",369,"",201,"",39,""
818,20230701,32514,S08000020,S37000002,Female,"",2893,"",114,"",340,"",292,"",624,"",916,"",341,"",212,"",54,""
819,20230701,32514,S08000020,S37000002,All,d,5743,"",222,"",662,"",590,"",1249,"",1804,"",710,"",413,"",93,""
820,20230701,32529,S08000020,S37000002,Male,"",3085,"",170,"",433,"",324,"",705,"",890,"",317,"",204,"",42,""
821,20230701,32529,S08000020,S37000002,Female,"",3088,"",164,"",417,"",246,"",765,"",859,"",327,"",223,"",87,""
822,20230701,32529,S08000020,S37000002,All,d,6173,"",334,"",850,"",570,"",1470,"",1749,"",644,"",427,"",129,""
823,20230701,32586,S08000020,S37000019,Male,"",4218,"",156,"",425,"",473,"",999,"",1224,"",527,"",327,"",87,""
824,20230701,32586,S08000020,S37000019,Female,"",4297,"",150,"",422,"",427,"",901,"",1235,"",526,"",446,"",190,""
825,20230701,32586,S08000020,S37000019,All,d,8515,"",306,"",847,"",900,"",1900,"",2459,"",1053,"",773,"",277,""
826,20230701,32622,S08000020,S37000019,Male,"",3426,"",167,"",365,"",307,"",799,"",951,"",487,"",286,"",64,""
827,20230701,32622,S08000020,S37000019,Female,"",3561,"",157,"",390,"",301,"",789,"",999,"",464,"",331,"",130,""
828,20230701,32622,S08000020,S37000019,All,d,6987,"",324,"",755,"",608,"",1588,"",1950,"",951,"",617,"",194,""
829,20230701,32707,S08000020,S37000019,Male,"",6027,"",321,"",776,"",657,"",1466,"",1689,"",644,"",369,"",105,""
830,20230701,32707,S08000020,S37000019,Female,"",6235,"",291,"",703,"",596,"",1632,"",1722,"",681,"",440,"",170,""
831,20230701,32707,S08000020,S37000019,All,d,12262,"",612,"",1479,"",1253,"",3098,"",3411,"",1325,"",809,"",275,""
832,20230701,32750,S08000020,S37000019,Male,"",2172,"",109,"",230,"",210,"",449,"",632,"",282,"",201,"",59,""
833,20230701,32750,S08000020,S37000019,Female,"",2311,"",84,"",232,"",206,"",472,"",688,"",329,"",219,"",81,""
834,20230701,32750,S08000020,S37000019,All,d,4483,"",193,"",462,"",416,"",921,"",1320,"",611,"",420,"",140,""
835,20230701,32764,S08000020,S37000019,Male,"",4892,"",228,"",628,"",496,"",1038,"",1434,"",612,"",358,"",98,""
836,20230701,32764,S08000020,S37000019,Female,"",5310,"",227,"",616,"",459,"",1267,"",1523,"",632,"",449,"",137,""
837,20230701,32764,S08000020,S37000019,All,d,10202,"",455,"",1244,"",955,"",2305,"",2957,"",1244,"",807,"",235,""
838,20230701,32779,S08000020,S37000019,Male,"",10943,"",503,"",1334,"",1358,"",2699,"",2970,"",1184,"",691,"",204,""
839,20230701,32779,S08000020,S37000019,Female,"",11418,"",475,"",1213,"",1198,"",2846,"",3156,"",1298,"",881,"",351,""
840,20230701,32779,S08000020,S37000019,All,d,22361,"",978,"",2547,"",2556,"",5545,"",6126,"",2482,"",1572,"",555,""
841,20230701,32801,S08000020,S37000019,Male,"",3977,"",164,"",428,"",410,"",808,"",1217,"",548,"",310,"",92,""
842,20230701,32801,S08000020,S37000019,Female,"",4321,"",175,"",428,"",369,"",980,"",1249,"",601,"",378,"",141,""
843,20230701,32801,S08000020,S37000019,All,d,8298,"",339,"",856,"",779,"",1788,"",2466,"",1149,"",688,"",233,""
844,20230701,32815,S08000020,S37000019,Male,"",4021,"",172,"",450,"",376,"",878,"",1124,"",591,"",326,"",104,""
845,20230701,32815,S08000020,S37000019,Female,"",4276,"",179,"",445,"",341,"",953,"",1263,"",579,"",368,"",148,""
846,20230701,32815,S08000020,S37000019,All,d,8297,"",351,"",895,"",717,"",1831,"",2387,"",1170,"",694,"",252,""
847,20230701,32904,S08000020,S37000019,Male,"",3618,"",170,"",380,"",366,"",785,"",1090,"",468,"",269,"",90,""
848,20230701,32904,S08000020,S37000019,Female,"",3658,"",122,"",344,"",355,"",808,"",1058,"",466,"",337,"",168,""
849,20230701,32904,S08000020,S37000019,All,d,7276,"",292,"",724,"",721,"",1593,"",2148,"",934,"",606,"",258,""
850,20230701,33004,S08000020,S37000019,Male,"",1546,"",45,"",154,"",133,"",319,"",507,"",211,"",136,"",41,""
851,20230701,33004,S08000020,S37000019,Female,"",1501,"",50,"",109,"",128,"",309,"",484,"",196,"",152,"",73,""
852,20230701,33004,S08000020,S37000019,All,d,3047,"",95,"",263,"",261,"",628,"",991,"",407,"",288,"",114,""
853,20230701,33057,S08000020,S37000019,Male,"",1564,"",56,"",161,"",165,"",325,"",486,"",212,"",127,"",32,""
854,20230701,33057,S08000020,S37000019,Female,"",1625,"",71,"",152,"",144,"",326,"",520,"",206,"",152,"",54,""
855,20230701,33057,S08000020,S37000019,All,d,3189,"",127,"",313,"",309,"",651,"",1006,"",418,"",279,"",86,""
856,20230701,33061,S08000020,S37000019,Male,"",293,"",8,"",25,"",16,"",44,"",102,"",53,"",39,"",6,""
857,20230701,33061,S08000020,S37000019,Female,"",268,"",6,"",14,"",22,"",42,"",106,"",47,"",27,"",4,""
858,20230701,33061,S08000020,S37000019,All,d,561,"",14,"",39,"",38,"",86,"",208,"",100,"",66,"",10,""
859,20230701,38012,S08000025,S37000022,Male,"",4274,"",240,"",516,"",439,"",1065,"",1168,"",466,"",296,"",84,""
860,20230701,38012,S08000025,S37000022,Female,"",4374,"",211,"",470,"",431,"",1160,"",1197,"",447,"",327,"",131,""
861,20230701,38012,S08000025,S37000022,All,d,8648,"",451,"",986,"",870,"",2225,"",2365,"",913,"",623,"",215,""
862,20230701,38027,S08000025,S37000022,Male,"",1494,"",52,"",154,"",132,"",316,"",448,"",210,"",149,"",33,""
863,20230701,38027,S08000025,S37000022,Female,"",1581,"",37,"",130,"",131,"",335,"",494,"",239,"",156,"",59,""
864,20230701,38027,S08000025,S37000022,All,d,3075,"",89,"",284,"",263,"",651,"",942,"",449,"",305,"",92,""
865,20230701,38051,S08000025,S37000022,Male,"",786,"",30,"",87,"",52,"",147,"",246,"",124,"",74,"",26,""
866,20230701,38051,S08000025,S37000022,Female,"",759,"",23,"",77,"",75,"",154,"",237,"",117,"",60,"",16,""
867,20230701,38051,S08000025,S37000022,All,d,1545,"",53,"",164,"",127,"",301,"",483,"",241,"",134,"",42,""
868,20230701,38084,S08000025,S37000022,Male,"",124,"",4,"",6,"",8,"",22,"",43,"",24,"",15,"",2,""
869,20230701,38084,S08000025,S37000022,Female,"",134,"",6,"",13,"",8,"",19,"",40,"",25,"",17,"",6,""
870,20230701,38084,S08000025,S37000022,All,d,258,"",10,"",19,"",16,"",41,"",83,"",49,"",32,"",8,""
871,20230701,38205,S08000025,S37000022,Male,"",1956,"",89,"",198,"",162,"",487,"",557,"",255,"",170,"",38,""
872,20230701,38205,S08000025,S37000022,Female,"",1963,"",66,"",180,"",166,"",430,"",567,"",257,"",220,"",77,""
873,20230701,38205,S08000025,S37000022,All,d,3919,"",155,"",378,"",328,"",917,"",1124,"",512,"",390,"",115,""
874,20230701,38210,S08000025,S37000022,Male,"",1430,"",52,"",130,"",128,"",285,"",469,"",202,"",128,"",36,""
875,20230701,38210,S08000025,S37000022,Female,"",1430,"",48,"",138,"",102,"",265,"",450,"",204,"",164,"",59,""
876,20230701,38210,S08000025,S37000022,All,d,2860,"",100,"",268,"",230,"",550,"",919,"",406,"",292,"",95,""
877,20230701,38239,S08000025,S37000022,Male,"",1041,"",29,"",120,"",77,"",182,"",326,"",159,"",117,"",31,""
878,20230701,38239,S08000025,S37000022,Female,"",940,"",29,"",79,"",69,"",144,"",313,"",148,"",103,"",55,""
879,20230701,38239,S08000025,S37000022,All,d,1981,"",58,"",199,"",146,"",326,"",639,"",307,"",220,"",86,""
